ID,Var_ID,Name,Description,ord
SCCS863-3,SCCS863,One wife resides w/husband others in separate houses,"One wife resides with husband, others in separate houses",3
SCCS863-4,SCCS863,"One wife resides w/husband, others in separate community","One wife resides with husband, others in separate communities",4
SCCS863-5,SCCS863,Separate housing in compound for every wife,Separate housing in compound for every wife (Atlas QS),5
SCCS863-6,SCCS863,Separate housing in village for every wife,"Separate housing in village for every wife [as might occur, for example, with mens houses, e.g., Otoro - check]",6
SCCS863-NA,SCCS863,NA,Missing data,99
SCCS864-1,SCCS864,Wife sleeps in same room with husband,Wife sleeps in same room with husband,1
SCCS864-2,SCCS864,Wife sleeps in room apart from husband's room,"Wife sleeps in room apart from husbands room, including cases of mens dormitories or 30 pct or more polygynously married women if co-wives sleep apart (e.g., Trobriand chiefs wives constitute circa 39 pct of the married women)",2
SCCS864-NA,SCCS864,NA,Missing data,99
SCCS865-1,SCCS865,Husband has no room apart,"Husband has no room apart (dominant pattern, e.g., for Trobriand commoners)",1
SCCS865-2,SCCS865,"Husband has a room apart, even if rotates among wives","Husband has a room apart, even if rotates among wives",2
SCCS865-NA,SCCS865,NA,Missing data,99
SCCS866-0,SCCS866,No Stratified polygny,No Stratified polygyny,0
SCCS866-1,SCCS866,Hereditary upper social class,Hereditary upper social class (note: incompletely coded),1
SCCS866-NA,SCCS866,NA,Missing data,99
SCCS867-0,SCCS867,"No, or unimportant","No, or unimportant",0
SCCS867-1,SCCS867,exceptional skill in hunting,exceptional skill in hunting,1
SCCS867-NA,SCCS867,NA,Missing data,99
SCCS868-0,SCCS868,"No, or unimportant","No, or unimportant",0
SCCS868-1,SCCS868,"Yes, or Leaders have more wives than commoners","Yes, or Leaders have more wives than commoners",1
SCCS868-NA,SCCS868,NA,Missing data,99
SCCS869-0,SCCS869,"No, or unimportant","No, or unimportant",0
SCCS869-1,SCCS869,Yes,Yes,1
SCCS869-NA,SCCS869,NA,Missing data,99
SCCS87-1,SCCS87,Absent,Absent,1
SCCS87-2,SCCS87,Aristocrats,Aristocrats,2
SCCS87-3,SCCS87,Appointed,Appointed,3
SCCS87-4,SCCS87,By ethnic components,By ethnic components,4
SCCS87-5,SCCS87,Elective,Elective,5
SCCS87-NA,SCCS87,NA,Missing data,99
SCCS870-0,SCCS870,No female captives,No female captives,0
SCCS870-1,SCCS870,Women taken as captives but not married,Women taken as captives but not married,1
SCCS870-NA,SCCS870,NA,Missing data,99
SCCS873-1,SCCS873,Direct percentage: good quantitative data,Direct percentages: good quantitative data,1
SCCS873-2,SCCS873,"Direct percentage for make polygyny, 2 wives per man","Direct percentages for male polygyny, female polygyny estimated for minimum of two wives per man, where if P = % men married polygynously then Q = 2P / 100+P is the % women married polygynously",2
SCCS873-3,SCCS873,% female polygyny estimated from ethno. Notes,"Percentage female polygyny estimated from ratios of men with different numbers of wives, provided by ethnographer",3
SCCS873-4,SCCS873,"Lower of 2+ censuses, or estimates where reason","Lower of two or more censuses used, or estimates where there is some other reason to believe that true percentages are higher for both males and females",4
SCCS873-5,SCCS873,"Estimates from 0 to 5% male polygyny inferred, then doubled to estimate female",Estimates from 0 to 5 pct male polygyny inferred from statements about limited polygyny; these are doubled for female percentages (a minimal estimate),5
SCCS873-6,SCCS873,Uncertain coding,Uncertain coding,6
SCCS873-NA,SCCS873,NA,Missing data,99
SCCS874-1,SCCS874,Sample of over 100 married men,Sample of over 100 married men,1
SCCS874-2,SCCS874,"Sample of less 100 married men, of an entire settlement","Sample of less than 100 married men, but of an entire settlement",2
SCCS874-3,SCCS874,Estimate from Ethnographer Statements,Estimate from Ethnographer Statements,3
SCCS874-4,SCCS874,Estimate by Inference from Ethnographer Statements,Estimate by Inference from Ethnographer Statements,4
SCCS874-NA,SCCS874,NA,Missing data,99
SCCS876-0,SCCS876,True Binomial,True Binomial,0
SCCS876-1,SCCS876,Negative Binomial,Negative Binomial,1
SCCS876-NA,SCCS876,NA,Missing data,99
SCCS877-0,SCCS877,None of the following,None of the following,0
SCCS877-1,SCCS877,Stratified Polygyny (854) only,Stratified Polygyny (854) only,1
SCCS877-2,SCCS877,"Negative binomial (855), plus above","Negative binomial (855), plus above",2
SCCS877-3,SCCS877,"Marriage of female captives (858), plus above","Marriage of female captives (858), plus above",3
SCCS877-4,SCCS877,"General polygyny (849), plus above","General polygyny (849), plus above",4
SCCS877-5,SCCS877,Rooming apart (853)m plus above,"Rooming apart (853), plus above",5
SCCS877-6,SCCS877,"Polygyny compounds (852), plus above","Polygynous compounds (852), plus above",6
SCCS877-NA,SCCS877,NA,Missing data,99
SCCS878-0,SCCS878,None of the following,None of the following,0
SCCS878-1,SCCS878,Rooming together (853) only,Rooming together (853) only,1
SCCS878-2,SCCS878,"Co-wives same dwelling (852), plus above","Co-Wives same dwelling (852), plus above",2
SCCS878-3,SCCS878,"Sororal (851), plus above","Sororal (851), plus above",3
SCCS878-4,SCCS878,"Polygynous hunters (855), plus above","Polygynous hunters (855), plus above",4
SCCS878-5,SCCS878,"Exclusive sororal polygyny (851), plus above","Exclusive sororal polygyny (851), plus above",5
SCCS878-NA,SCCS878,NA,Missing data,99
SCCS879-0,SCCS879,Absent,Absent,0
SCCS879-1,SCCS879,Present,Present,1
SCCS879-NA,SCCS879,NA,Missing data,99
SCCS88-1,SCCS88,Absence of sovereignty,Absence of sovereignty,1
SCCS88-2,SCCS88,Absent,Absent,2
SCCS88-3,SCCS88,Relatives of executive,Relatives of executive,3
SCCS88-4,SCCS88,Favorites of executive,Favorites of executive,4
SCCS88-6,SCCS88,Subordinate groups,Subordinate groups,6
SCCS88-7,SCCS88,Hereditary,Hereditary,7
SCCS88-8,SCCS88,Subordinate functionaries,Subordinate functionaries,8
SCCS88-NA,SCCS88,NA,Missing data,99
SCCS880-0,SCCS880,Absent,Absent,0
SCCS880-1,SCCS880,Present,Present,1
SCCS880-NA,SCCS880,NA,Missing data,99
SCCS881-0,SCCS881,Absent,Absent,0
SCCS881-1,SCCS881,Present,Present,1
SCCS881-2,SCCS881,Present2,"Present - with characteristics of the Healer, but not",2
SCCS881-NA,SCCS881,NA,Missing data,99
SCCS882-0,SCCS882,Absent,Absent,0
SCCS882-1,SCCS882,Present,Present,1
SCCS882-NA,SCCS882,NA,Missing data,99
SCCS883-0,SCCS883,Absent,Absent,0
SCCS883-1,SCCS883,Present,Present (Note: the Roman practitioner known as a,1
SCCS883-NA,SCCS883,NA,Missing data,99
SCCS884-0,SCCS884,Absent,Absent,0
SCCS884-1,SCCS884,Present,Present,1
SCCS884-NA,SCCS884,NA,Missing data,99
SCCS89-1,SCCS89,Absent,Absent,1
SCCS89-2,SCCS89,Not local,Not local,2
SCCS89-3,SCCS89,Executive,Executive,3
SCCS89-4,SCCS89,Appointed by executive,Appointed by executive,4
SCCS89-5,SCCS89,Priesthood,Priesthood,5
SCCS89-6,SCCS89,Hereditary,Hereditary,6
SCCS89-NA,SCCS89,NA,Missing data,99
SCCS890-0,SCCS890,0-4%,0- 4 pct,0
SCCS890-1,SCCS890,5-14%,5-14 pct,1
SCCS890-2,SCCS890,15-24%,15-24 pct,2
SCCS890-3,SCCS890,25-34%,25-34 pct,3
SCCS890-4,SCCS890,35-44%,35-44 pct,4
SCCS890-5,SCCS890,45-54%,45-54 pct,5
SCCS890-6,SCCS890,55-64%,55-64 pct,6
SCCS890-7,SCCS890,65-74%,65-74 pct,7
SCCS890-8,SCCS890,75-84%,75-84 pct,8
SCCS890-NA,SCCS890,NA,Missing data,99
SCCS891-1,SCCS891,Continual,Continual,1
SCCS891-2,SCCS891,Frequent,Frequent,2
SCCS891-3,SCCS891,Infrequent,Infrequent,3
SCCS891-NA,SCCS891,NA,Missing data,99
SCCS892-1,SCCS892,Continual,Continual,1
SCCS892-2,SCCS892,Frequent,Frequent,2
SCCS892-3,SCCS892,Infrequent,Infrequent,3
SCCS892-NA,SCCS892,NA,Missing data,99
SCCS893-1,SCCS893,Continual,Continual,1
SCCS893-2,SCCS893,Frequent,Frequent,2
SCCS893-3,SCCS893,Infrequent,Infrequent,3
SCCS893-NA,SCCS893,NA,Missing data,99
SCCS894-1,SCCS894,"Age-Grades, Military Societies, Standing Armies","Age-grades, military societies, standing armies",1
SCCS894-2,SCCS894,"Friends, Family, Lineage, Clan","None of above: but men organized as friends, family, lineage,clan",2
SCCS894-3,SCCS894,No Military Organization,Absence of military organization altogether,3
SCCS894-NA,SCCS894,NA,Missing data,99
SCCS895-1,SCCS895,Taken by Official or Council of the Political Community,Taken by official or council of the political community,1
SCCS895-2,SCCS895,Anyone,Anyone,2
SCCS895-NA,SCCS895,NA,Missing data,99
SCCS896-1,SCCS896,By Announcement,By announcement,1
SCCS896-2,SCCS896,By Mutual Agreement,By mutual agreement,2
SCCS896-3,SCCS896,By Surprise Attack,By surprise attack,3
SCCS896-NA,SCCS896,NA,Missing data,99
SCCS897-1,SCCS897,By Negotiation,By negotiation,1
SCCS897-2,SCCS897,By Simply Stopping,By simply stopping,2
SCCS897-3,SCCS897,War is continual,War is not ended but is continual,3
SCCS897-NA,SCCS897,NA,Missing data,99
SCCS898-1,SCCS898,Present,Present,1
SCCS898-2,SCCS898,Absent,Absent,2
SCCS898-NA,SCCS898,NA,Missing data,99
SCCS899-1,SCCS899,High,"High, with any one of the following present: Subjugation of territory or people (909) Collection of tribute (910) Land - fields, hunting/fishing territory, pastures (911) Trophies and honors (including captives for sacrifice) (913)",1
SCCS899-2,SCCS899,low,"Low, absence of any of the above",2
SCCS899-NA,SCCS899,NA,Missing data,99
SCCS9-1,SCCS9,None,None,1
SCCS9-2,SCCS9,Not food source,Not food source,2
SCCS9-3,SCCS9,< 10% Food Supply,< 10 pct food supply,3
SCCS9-4,SCCS9,< 50% < single source,"< 50 pct , and less than any other single source, incl. trade",4
SCCS9-5,SCCS9,< 50% > single source,"< 50 pct , and more than any other single source, incl. trade",5
SCCS9-6,SCCS9,> 50%,> 50 pct,6
SCCS9-NA,SCCS9,NA,Missing data,99
SCCS90-1,SCCS90,Not specialized,Not specialized,1
SCCS90-2,SCCS90,Incipient specialization,Incipient specialization,2
SCCS90-3,SCCS90,Retainers of chiefs,Retainers of chiefs,3
SCCS90-4,SCCS90,Military,Military,4
SCCS90-5,SCCS90,Specialized,Specialized,5
SCCS90-NA,SCCS90,NA,Missing data,99
SCCS900-1,SCCS900,High,"High, with any one of the following present: Subjugation of territory or people (909) Collection of tribute (910) Land - fields, hunting/fishing territory, pastures (911)",1
SCCS900-2,SCCS900,low,"Low, absence of any of the above",2
SCCS900-NA,SCCS900,NA,Missing data,99
SCCS901-1,SCCS901,High (1/3rd or more of Combatants),High (1/3rd or more of combatants),1
SCCS901-2,SCCS901,low,Low,2
SCCS901-NA,SCCS901,NA,Missing data,99
SCCS902-1,SCCS902,An Official Backed by Force,An official who could back up his decision by force,1
SCCS902-2,SCCS902,Informal Leader Obeyed by Respect,"An informal leader whom people obeyed because of respect, but who had no means to force warriors to obey",2
SCCS902-3,SCCS902,Everyone is on His Own,Everyone is on his own,3
SCCS902-NA,SCCS902,NA,Missing data,99
SCCS903-1,SCCS903,A Great Deal; Important for every male,A great deal; important for every male,1
SCCS903-2,SCCS903,"Some, not necessary to be a Warrior to have Influence","some, not necessary to be a warrior to have influence in the community",2
SCCS903-3,SCCS903,No Special Respect for Man who Fights,"No special consideration, respect, or distinctions for a man who fights",3
SCCS903-NA,SCCS903,NA,Missing data,99
SCCS904-1,SCCS904,Refusing to Fight,Refusing to fight,1
SCCS904-2,SCCS904,Leaving Companions,Leaving companions,2
SCCS904-3,SCCS904,Running Away,Running away,3
SCCS904-NA,SCCS904,NA,Missing data,99
SCCS905-1,SCCS905,"Yes, Usually or Always","Yes, usually or always",1
SCCS905-2,SCCS905,Sometimes,Sometimes,2
SCCS905-3,SCCS905,Rarely or never,Rarely or never,3
SCCS905-NA,SCCS905,NA,Missing data,99
SCCS906-1,SCCS906,Yes,Yes,1
SCCS906-2,SCCS906,No,No,2
SCCS906-NA,SCCS906,NA,Missing data,99
SCCS907-1,SCCS907,Enjoyed and Has High Value,Enjoyed and considered to have high value,1
SCCS907-2,SCCS907,Considered a Necessary Evil,Considered to be a necessary evil,2
SCCS907-3,SCCS907,"Avoided, Denounced, Not Engaged In","Consistently avoided, denounced, not engaged in",3
SCCS907-NA,SCCS907,NA,Missing data,99
SCCS908-1,SCCS908,"Yes, Boundaries & Population are Expanding",Yes -- its boundaries/population are expanding,1
SCCS908-2,SCCS908,No Change,No change -- boundaries/population stationary (the population is able to replace those lost in war),2
SCCS908-3,SCCS908,"Breaking Evan, Territory Lost is Taken From Others",Breaking even -- what it loses in territory it takes from others,3
SCCS908-4,SCCS908,"No, Bound. & Pop. are Shrinking",No -- its boundaries/population are shrinking,4
SCCS908-NA,SCCS908,NA,Missing data,99
SCCS909-1,SCCS909,Present,Present,1
SCCS909-2,SCCS909,Absent or not mentioned,Absent or not mentioned,2
SCCS909-NA,SCCS909,NA,Missing data,99
SCCS91-1,SCCS91,Absent,Absent,1
SCCS91-2,SCCS91,Popular Assemblies,Popular Assemblies,2
SCCS91-3,SCCS91,Heads of kin groups,Heads of kin groups,3
SCCS91-4,SCCS91,Heads of decentralized territorial divisions,Heads of decentralized territorial divisions,4
SCCS91-5,SCCS91,Heads of centralized territorial divisions,Heads of centralized territorial divisions,5
SCCS91-6,SCCS91,Part of centralized system,Part of centralized system,6
SCCS91-NA,SCCS91,NA,Missing data,99
SCCS910-1,SCCS910,Present,Present,1
SCCS910-2,SCCS910,Absent or not mentioned,Absent or not mentioned,2
SCCS910-NA,SCCS910,NA,Missing data,99
SCCS911-1,SCCS911,Present,Present,1
SCCS911-2,SCCS911,Absent or not mentioned,Absent or not mentioned,2
SCCS911-NA,SCCS911,NA,Missing data,99
SCCS912-1,SCCS912,Present,Present,1
SCCS912-2,SCCS912,Absent or not mentioned,Absent or not mentioned,2
SCCS912-NA,SCCS912,NA,Missing data,99
SCCS913-1,SCCS913,Present,Present,1
SCCS913-2,SCCS913,Absent or not mentioned,Absent or not mentioned,2
SCCS913-NA,SCCS913,NA,Missing data,99
SCCS914-1,SCCS914,Present,Present,1
SCCS914-2,SCCS914,Absent or not mentioned,Absent or not mentioned,2
SCCS914-NA,SCCS914,NA,Missing data,99
SCCS915-1,SCCS915,Present,Present,1
SCCS915-2,SCCS915,Absent or not mentioned,Absent or not mentioned,2
SCCS915-NA,SCCS915,NA,Missing data,99
SCCS916-1,SCCS916,Present,Present,1
SCCS916-2,SCCS916,Absent or not mentioned,Absent or not mentioned,2
SCCS916-NA,SCCS916,NA,Missing data,99
SCCS917--1,SCCS917,No slaveholding,-1,-1
SCCS917-0,SCCS917,1750 BC,0,0
SCCS917-1,SCCS917,620 BC,No slaveholding,1
SCCS917-2,SCCS917,Ealry 100s,1750 BC,2
SCCS917-3,SCCS917,1292,620 BC,3
SCCS917-4,SCCS917,Early 1500s,Early 100s,4
SCCS917-5,SCCS917,Mid 1500s,1292,5
SCCS917-6,SCCS917,1600-1650,Early 1500s,6
SCCS917-7,SCCS917,Mid 1700s,Mid 1500s,7
SCCS917-8,SCCS917,Lete 1700s,1600-1650,8
SCCS917-9,SCCS917,1780-1820,Mid 1700s,9
SCCS917-10,SCCS917,Early 1800s,Late 1700s,10
SCCS917-11,SCCS917,1800-1910,1780-1820,11
SCCS917-12,SCCS917,1850-1950,Early 1800s,12
SCCS917-13,SCCS917,1800s,1800-1910,13
SCCS917-14,SCCS917,Mid 1800s,1850-1950,14
SCCS917-15,SCCS917,Late 1800s,1800s,15
SCCS917-16,SCCS917,Late 1800s - Early 1900s,Mid 1800s,16
SCCS917-18,SCCS917,Late 1800s - 1930s,Late 1800s - Early 1900s,18
SCCS917-19,SCCS917,Early 1900s,Late 1800s - 1910,19
SCCS917-20,SCCS917,1900 - 1920s,Late 1800s - 1930s,20
SCCS917-21,SCCS917,1900 - 1930s,Early 1900s,21
SCCS917-22,SCCS917,1900 - 1940s,1900 - 1920s,22
SCCS917-NA,SCCS917,NA,Missing data,99
SCCS918-1,SCCS918,Infrequent,Infrequent,1
SCCS918-2,SCCS918,Not common,Not common,2
SCCS918-3,SCCS918,Frequent,Frequent,3
SCCS918-4,SCCS918,"No data on rates of manumission, hereditary slaveholding","No data on rates of manumission, but hereditary slaveholding is present by Pattersons definition",4
SCCS918-5,SCCS918,"Herdit. nt prest. Patterson def, prest. Murdock defintion","Hereditary slaveholding not present by Pattersons definition, although present by Murdocks definition",5
SCCS918-6,SCCS918,"Heredit. slaveholding not preset Patterson, preset Murdock","Hereditary slaveholding not present by Pattersons definition, although slavery present by Murdocks definition, unascertained as to whether hereditary",6
SCCS918-7,SCCS918,Not present Patterson def. Nonherdit. present Murdock,"Hereditary slaveholding not present by Pattersons definition, although nonhereditary slavery present (e.g., slaves captured in warfare but not inherited) by Murdocks definition.",7
SCCS918-8,SCCS918,Slavery not present by either definition,Slavery not present by either definition,8
SCCS918-9,SCCS918,"Slavery not present by either, but societies have ex-slave","Slavery not present by either definition, although the societies are largely composed of former slaves.",9
SCCS918-NA,SCCS918,NA,Missing data,99
SCCS919-0,SCCS919,Not present,Not present,0
SCCS919-1,SCCS919,Present at or immediate proir to pinpointing date,Present at or immediate prior to pinpointing date,1
SCCS919-2,SCCS919,Present within past fifty years,Present within past fifty years,2
SCCS919-3,SCCS919,Present within past one hundred years,Present within past one hundred yesrs,3
SCCS919-4,SCCS919,Present within past two hundred years,Present within past two hundred years,4
SCCS919-5,SCCS919,Present within past htree hundred years,Present within past three hundred years,5
SCCS919-NA,SCCS919,NA,Missing data,99
SCCS92-1,SCCS92,Absent,Absent,1
SCCS92-2,SCCS92,Patrlineal succession,Patrilineal succession,2
SCCS92-3,SCCS92,Matrilineal succession,Matrilineal succession,3
SCCS92-4,SCCS92,Ruling lineage,Ruling lineage,4
SCCS92-5,SCCS92,Seniority of age,Seniority of age,5
SCCS92-6,SCCS92,Personal qualities,Personal qualities,6
SCCS92-7,SCCS92,Formal election,Formal election,7
SCCS92-8,SCCS92,Appointment by executive,Appointment by executive,8
SCCS92-NA,SCCS92,NA,Missing data,99
SCCS920-0,SCCS920,Not present,Not present,0
SCCS920-1,SCCS920,"1/6 to 1/3 of society, sometimes more","1/6 to 1/3 of society, sometimes more",1
SCCS920-2,SCCS920,1/3 or more,1/3 or more,2
SCCS920-3,SCCS920,more than 40 percent,more than 40 percent,3
SCCS920-4,SCCS920,more than 50 percent,more than 50 percent,4
SCCS920-5,SCCS920,more than 80 percent,more than 80 percent,5
SCCS920-NA,SCCS920,NA,Missing data,99
SCCS93-0,SCCS93,Direct subsistence production,Direct subsistence production,0
SCCS93-1,SCCS93,Warfare wealth,Warfare wealth,1
SCCS93-2,SCCS93,Tribute or taxes,Tribute or taxes,2
SCCS93-3,SCCS93,Slaves,Slaves,3
SCCS93-4,SCCS93,Contributions of free citizens,Contributions of free citizens,4
SCCS93-5,SCCS93,Large land-holdings,Large land-holdings,5
SCCS93-6,SCCS93,Political Office,Political Office,6
SCCS93-7,SCCS93,Foreign Commerce,Foreign Commerce,7
SCCS93-8,SCCS93,Capitalistic enterprises,Capitalistic enterprises,8
SCCS93-9,SCCS93,Priestly services,Priestly services,9
SCCS93-NA,SCCS93,NA,NA,99
SCCS931-1,SCCS931,"The amount, style, color, or material of garment worn","The amount, style, color, or material of the garment worn",1
SCCS931-2,SCCS931,"Paraphernalia (belts, footwear, headgear)","Paraphernalia, e.g., belts, footwear, headgear and other accessories to the main garment, exclusive of jewelry",2
SCCS931-3,SCCS931,"The amount, style, or placement of jewelry","The amount, style, or placement of jewelry",3
SCCS931-4,SCCS931,"The style, lenght, or color of head hair","The style, length, or color of head hair",4
SCCS931-6,SCCS931,The use of cosmetics,"The use of cosmetics, i.e., preparations applied to specific parts of the body to enhance their attractiveness, e.g., facial makeup, body scents, body oils, body paints, tooth blackeners",6
SCCS931-7,SCCS931,Removal of body hair,"The removal of body hair, exclusive of head hair coded under 4, e.g., the removal of facial, axillary, or pubic hair",7
SCCS931-8,SCCS931,Deformation or mutilization of the body,"The deformation or mutilization of the body, exclusive of the genitals, i.e., a change in the form or the removal of a material part of the body, e.g., tattooing, cicatrization, cranial deformation, ear piercing",8
SCCS931-NA,SCCS931,NA,Missing data,99
SCCS932-1,SCCS932,"The amount, style, color, or material of garment worn","The amount, style, color, or material of the garment worn",1
SCCS932-2,SCCS932,"Paraphernalia (belts, footwear, headgear)","Paraphernalia, e.g., belts, footwear, headgear and other accessories to the main garment, exclusive of jewelry",2
SCCS932-3,SCCS932,"The amount, style, or placement of jewelry","The amount, style, or placement of jewelry",3
SCCS932-4,SCCS932,"The style, lenght, or color of head hair","The style, length, or color of head hair",4
SCCS932-5,SCCS932,The growth of facial hair (moustaches and beards),"The growth of facial hair, e.g., moustaches and beards",5
SCCS932-6,SCCS932,The use of cosmetics,"The use of cosmetics, i.e., preparations applied to specific parts of the body to enhance their attractiveness, e.g., facial makeup, body scents, body oils, body paints, tooth blackeners",6
SCCS932-7,SCCS932,Removal of body hair,"The removal of body hair, exclusive of head hair coded under 4, e.g., the removal of facial, axillary, or pubic hair",7
SCCS932-8,SCCS932,Deformation or mutilization of the body,"The deformation or mutilization of the body, exclusive of the genitals, i.e., a change in the form or the removal of a material part of the body, e.g., tattooing, cicatrization, cranial deformation, ear piercing",8
SCCS932-9,SCCS932,Deformation or mutiliation of the genitals,"The deformation or mutiliation of the genitals, e.g., clitoridectomy, circumcision, sewing the labia together",9
SCCS932-NA,SCCS932,NA,Missing data,99
SCCS933-1,SCCS933,Girls marry before or at puberty & live with husband,Girls marry before or very soon after puberty and live in the dwelling of their prospective husband,1
SCCS933-2,SCCS933,Sleep in same dwelling as parents & sibs,Girls sleep in the same dwelling as their parents and sibs No special section reported for them,2
SCCS933-3,SCCS933,In Parents but separate area,Girls sleep in the same dwelling as their parents but in a particular section or partitioned area for them and/or their female siblings,3
SCCS933-4,SCCS933,In Parents but with mother,Girls sleep in the same dwelling as their parents but in a particular section for their mothers and female children Males sleep in a separate section,4
SCCS933-5,SCCS933,In Parents but only with girls,"Girls sleep in the same dwelling as their parents with no partition reported, but the adolescent males sleep in a separate section",5
SCCS933-6,SCCS933,In Parents but males outside,"Girls sleep in the same dwelling as their parents with no partition reported, but the adolescent males sleep in a mens house or somewhere other than the natal dwelling",6
SCCS933-7,SCCS933,In Parents but separate area & males outside,Girls sleep in the same dwelling as their parents. There is a special or partitioned area for them. The adolescent males sleep elsewhere,7
SCCS933-8,SCCS933,"With Mother, males elsewhere outside","Girls sleep in the same dwelling as their mother, but adolescent and other mature males sleep elsewhere",8
SCCS933-9,SCCS933,"Girls in own hut, boys in theirs",Girls sleep in their own hut or separate dwelling for adolescent girls. Adolescent boys sleep in a mens house or some dwelling other than the one in which their parents reside,9
SCCS933-NA,SCCS933,NA,Missing data,99
SCCS934-1,SCCS934,Together,W (wife) sleeps with her H (husband) in their own dwelling No rooms or partitions between them are specified,1
SCCS934-2,SCCS934,Together_duplicated_2,W sleeps with her H in a dwelling that contains more than one conjugal family. No partitioned area reported for them,2
SCCS934-3,SCCS934,Together_duplicated_3,W sleeps with her H in a partitioned area in dwelling that contains more than one conjugal family,3
SCCS934-4,SCCS934,Togeth but Men's House,"W sleeps with her H in her dwelling, but he has a dwelling of his own or spends most of his time in the mens house or elsewhere, e.g., with another wife",4
SCCS934-5,SCCS934,Wife's Room,"W sleeps with her H in her own room or section of the dwelling, separate from the section of her H",5
SCCS934-6,SCCS934,Men's House,"W sleeps in her dwelling, and her H sleeps in his dwelling or in a mens house except for the times when intercourse is desired",6
SCCS934-NA,SCCS934,NA,Missing data,99
SCCS935-1,SCCS935,Men & women eat together. No particular arrangement is set.,Men and women eat together. No particular arrangement is specified for the sexes,1
SCCS935-2,SCCS935,Men & women eat together. position accroding to kinship.,"Men and women eat together. There is a strict positioning of them in the eating area, e.g., positioning according to kinship",2
SCCS935-3,SCCS935,"Men & women dont' eat together in public,may do in pirvate","Men and women do not eat together in public but certain kin may eat together in private, e.g., husband and wife",3
SCCS935-4,SCCS935,Men & women do not eat togethe & eat in different areas,Men and women do not eat together and eat in different areas,4
SCCS935-5,SCCS935,Men & women do not eat together; they eat  diffferent times,Men and women do not eat together; the separation is accomplished by their eating at different times,5
SCCS935-NA,SCCS935,NA,Missing data,99
SCCS936-1,SCCS936,No ordeal reported but may be a change in physical outlook,"There is no ordeal reported although there may be a change in physical appearance, living arrangements, or name",1
SCCS936-2,SCCS936,"Slight ordeal, a relaxed period of seclusion, eating taboos","Three is a slight ordeal involved, e.g., a very short or relaxed period of seclusion, a few minor eating taboos, etc",2
SCCS936-3,SCCS936,"Moderate ordeal,strict seclusion ,restraint of movement,","There is a moderate ordeal involved, e.g., a strict period of seclusion, restaints on movement, numerous eating taboos, etc",3
SCCS936-4,SCCS936,"Severe ordeal,painful physical operation.lenghty seclusion","There is a severe ordeal involved, e.g., a painful physical operation such as clitoridectomy, a lengthy seclusion with numerous taboos on movement, eating and social contacts, etc",4
SCCS936-NA,SCCS936,NA,Missing data,99
SCCS937-1,SCCS937,There is no celebration of any kind,There is no celebration of any kind,1
SCCS937-2,SCCS937,"There is a small celebration, the family group has a party","There is a small celebration, e.g., the family group has a party",2
SCCS937-3,SCCS937,"Moderate party,family,friends have a feast ,dance,give gifts","There is a moderate celebration, e.g., family, friends, and/or small kin group have a feast, dance, give gifts",3
SCCS937-4,SCCS937,"Elaborate celebration,community,kin group celebrate a while","There is an elaborate celebration, e.g., the community, a large kin group, or other large social grouping celebrate or a smaller group has a celebration for an extended period of time",4
SCCS937-NA,SCCS937,NA,Missing data,99
SCCS938-1,SCCS938,"Not especially significant beyond change in dress, name, etc","It is not thought to be especially significant beyond a change in dress, name, etc",1
SCCS938-2,SCCS938,Main significant she is adult w/ more social responsiblity,Its main significance is that she is an adult who has more social responsibilities,2
SCCS938-3,SCCS938,Main significant she is capable of having intercourse,"The main significance is that she is now capable of having intercourse, wehther or not she actually engages in it",3
SCCS938-4,SCCS938,Main significance she is eligible for marriage & have sex,Its main significance is that she is eligible for marriage and can engage in intercourse,4
SCCS938-5,SCCS938,Main significance is she is eligible for marriage,Its main significance is that she is eligible for marriage,5
SCCS938-6,SCCS938,Main significance she is eligible for marriage & is an adult,Its main significance is that she is eligible for marriage and is an adult,6
SCCS938-7,SCCS938,Main significance she is eligible for marriage & bear child.,Its main significance is that she is eligible for marriage and is capable of bearing children,7
SCCS938-8,SCCS938,Main singificance she is capable of bearing children,Its main significance is that she is capable of bearing children,8
SCCS938-NA,SCCS938,NA,Missing data,99
SCCS939-1,SCCS939,"No restriction during this period, carries out activities","There is no restriction placed on her during this period, and she carries on her activities as usual",1
SCCS939-2,SCCS939,Restrictions on personal activities not social,"There are restrictions placed on her personal activities but not on her social contacts, e.g., cooking taboos, eating taboos, taboos on what she may touch",2
SCCS939-3,SCCS939,Restrictions on personal & social movements,"There are restrictions placed on her personal movements and social contacts, e.g., she must remain in her dwelling or in a certain area of the settlements, she should avoid certain people",3
SCCS939-4,SCCS939,Few restrictions placed on her personal & social activities,There are few restrictions placed on her personal activities and social contacts,4
SCCS939-5,SCCS939,"Moderate restrictions, may not cook,  see certain people","There are moderate restrictions placed on her movements and her personal activities, e.g., she is in a partitioned area of the dwelling, she may not cook, she may see only certain people, she cannot engage in her usual economic activities, relaxed seclusion",5
SCCS939-6,SCCS939,"Severe restrictions, secluded in a menstrual hut","There are severe restrictions imposed on her movements and personal activities, e.g., she is isolated in a menstrual hut, she may see few if any people, she may not cook, she may not feed herself",6
SCCS939-NA,SCCS939,NA,Missing data,99
SCCS94-1,SCCS94,Warfare wealth,Warfare wealth,1
SCCS94-2,SCCS94,Tribute or taxes,Tribute or taxes,2
SCCS94-3,SCCS94,Slaves,Slaves,3
